artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename,SAG
Georges Seurat,1882,landscape,1037.0,846.0,286276.0,wikiart,인상주의,The Hedge (also known as The Clearing),train_and_test,False,63273.jpg,Impressionism||Georges Seurat||landscape
Maurice Prendergast,1899,cityscape,925.0,732.0,564165.0,wikiart,인상주의,"Monte Pincio, Rome",train_and_test,False,44737.jpg,Impressionism||Maurice Prendergast||cityscape
Koloman Moser,1904,illustration,2298.0,2310.0,2963318.0,wikiart,아르누보,Picture book for the niece of Ditha Mautner von Markhof,train_and_test,False,7244.jpg,Art Nouveau (Modern)||Koloman Moser||illustration
John Singer Sargent,1917,landscape,1168.0,768.0,119795.0,wikiart,인상주의,"Palmettos, Florida",train_and_test,False,31067.jpg,Impressionism||John Singer Sargent||landscape
Gabriel Metsu,c.1661,portrait,1167.0,1442.0,184069.0,wikiart,바로크 양식,Lady Seated in a Window,test_only,False,82009.jpg,Baroque||Gabriel Metsu||portrait
Guy Rose,,landscape,1128.0,1024.0,1622484.0,wikiart,인상주의,Carmel Seascape,train_and_test,False,6910.jpg,Impressionism||Guy Rose||landscape
Ford Madox Brown,,genre painting,2128.0,2359.0,639286.0,wikiart,낭만주의,The Last of England,test_only,False,26909.jpg,Romanticism||Ford Madox Brown||genre painting
John Jackson,1825.0,portrait,626.0,800.0,61401.0,wikiart,로코코 양식,Sir Henry Webb ,test_only,False,10570.jpg,Rococo||John Jackson||portrait
Alfred Sisley,1888,landscape,1288.0,949.0,303344.0,wikiart,인상주의,The Seine at Saint Mammes,train_and_test,False,60198.jpg,Impressionism||Alfred Sisley||landscape
William-Adolphe Bouguereau,1890,portrait,1190.0,1742.0,166623.0,wikiart,사실주의,Lady Maxwell,train_and_test,False,20763.jpg,Realism||William-Adolphe Bouguereau||portrait
John Singer Sargent,1907,landscape,789.0,1259.0,175181.0,wikiart,인상주의,Boboli ,train_and_test,False,63582.jpg,Impressionism||John Singer Sargent||landscape
Thomas Jones,1772.0,landscape,1108.0,1536.0,146630.0,wikiart,낭만주의,Pencerrig ,test_only,False,64341.jpg,Romanticism||Thomas Jones||landscape
Alfred Sisley,,landscape,1181.0,916.0,346290.0,wikiart,인상주의,Willows in a field afternoon,train_and_test,False,74980.jpg,Impressionism||Alfred Sisley||landscape
Francisco Goya,1812,genre painting,827.0,649.0,498210.0,wikiart,낭만주의,Scene of Rape and Murder,train_and_test,False,21845.jpg,Romanticism||Francisco Goya||genre painting
Arkhip Kuindzhi,c.1908,landscape,1000.0,752.0,256381.0,wikipedia,인상주의,Forest swamp,train_and_test,False,60265.jpg,Impressionism||Arkhip Kuindzhi||landscape
Zinaida Serebriakova,1928,portrait,569.0,750.0,148083.0,wikiart,표현주의,Mother and daughter ,train_and_test,False,8460.jpg,Expressionism||Zinaida Serebriakova||portrait
Joseph Wright,c.1760,portrait,497.0,600.0,318534.0,wikiart,로코코 양식,Portrait of a Lady,train_and_test,False,30732.jpg,Rococo||Joseph Wright||portrait
Adriaen van de Velde,1671,landscape,1100.0,1315.0,192882.0,wikiart,바로크 양식,The Hut,test_only,False,65550.jpg,Baroque||Adriaen van de Velde||landscape
Camille Pissarro,1899,landscape,1244.0,1024.0,439297.0,wikiart,인상주의,"Grey Weather, Morning with Figures, Eragny",train_and_test,False,30569.jpg,Impressionism||Camille Pissarro||landscape
Isaac Levitan,1878,landscape,1000.0,751.0,102950.0,wikiart,사실주의,Landscape on Volga. Boats by the Riverbank.,train_and_test,False,46771.jpg,Realism||Isaac Levitan||landscape
Jean Arp,1966,abstract,730.0,774.0,139939.0,wikiart,초현실주의,The Sun Recircled,test_only,False,10887.jpg,Surrealism||Jean Arp||abstract
Edvard Munch,1915.0,genre painting,650.0,512.0,85221.0,wikiart,표현주의,Towards the Forest II,train_and_test,False,9741.jpg,Expressionism||Edvard Munch||genre painting
Thomas Sully,1825.0,portrait,768.0,962.0,268547.0,wikiart,낭만주의,Juvenile Ambition ,train_and_test,False,77432.jpg,Romanticism||Thomas Sully||portrait
Joshua Reynolds,1782,portrait,588.0,784.0,64337.0,wikiart,로코코 양식,"George Grenville, Earl Temple, Mary, Countess Temple, and Their Son Richard",train_and_test,False,81547.jpg,Rococo||Joshua Reynolds||portrait
George Frederick Watts,c.1874,portrait,626.0,753.0,29902.0,wikiart,낭만주의,Aglaia Coronio,train_and_test,False,56470.jpg,Romanticism||George Frederick Watts||portrait
Mary Cassatt,1897,portrait,720.0,548.0,47407.0,wikiart,인상주의,Women Admiring a Child,train_and_test,False,101135.jpg,Impressionism||Mary Cassatt||portrait
George Romney,1795.0,portrait,583.0,944.0,51453.0,wikiart,로코코 양식,"Warren Hastings (1732–1818), Governor General of Fort William, Bengal (1774–1785) ",train_and_test,False,74741.jpg,Rococo||George Romney||portrait
Philip de Laszlo,1907.0,portrait,390.0,560.0,31550.0,wikiart,인상주의,Princess Louise Mountbatten,test_only,False,63693.jpg,Impressionism||Philip de Laszlo||portrait
Francisco Goya,1799,capriccio,669.0,984.0,166448.0,wikiart,낭만주의,Sleep overcomes them,train_and_test,False,60925.jpg,Romanticism||Francisco Goya||capriccio
John Singer Sargent,c.1880,genre painting,1062.0,721.0,169361.0,wikiart,인상주의,Ramon Subercaseaux,train_and_test,False,28535.jpg,Impressionism||John Singer Sargent||genre painting
Vincent van Gogh,c.1882,portrait,1608.0,2110.0,1119061.0,wikiart,사실주의,Baby,train_and_test,False,60546.jpg,Realism||Vincent van Gogh||portrait
Leon Bakst,1911.0,design,352.0,532.0,23852.0,wikiart,아르누보,Spectre de la Rose,train_and_test,False,22518.jpg,Art Nouveau (Modern)||Leon Bakst||design
Lucas Cranach the Elder,1532,portrait,1000.0,478.0,90933.0,wikiart,북부 르네상스,"Electors of Saxony: Friedrich the Wise, Johann the Steadfast and Johann Friedrich the Magnanimous",train_and_test,False,24759.jpg,Northern Renaissance||Lucas Cranach the Elder||portrait
John Bratby,1968.0,genre painting,708.0,944.0,128720.0,wikiart,표현주의,Jean and Dayan  ,train_and_test,False,101665.jpg,Expressionism||John Bratby||genre painting
Raphael Kirchner,,nude painting (nu),1003.0,1583.0,267648.0,wikiart,아르누보,Deadly Sins,train_and_test,False,91943.jpg,Art Nouveau (Modern)||Raphael Kirchner||nude painting (nu)
John Henry Twachtman,c.1902,landscape,1042.0,920.0,431921.0,wikiart,인상주의,Harbor Scene,train_and_test,False,97229.jpg,Impressionism||John Henry Twachtman||landscape
Jose Ferraz de Almeida Junior,,portrait,426.0,640.0,151396.0,wikiart,사실주의,Black boy,test_only,False,34809.jpg,Realism||Jose Ferraz de Almeida Junior||portrait
Albrecht Durer,,religious painting,1576.0,1516.0,377303.0,wikiart,북부 르네상스,Christ on the Mount of Olives,train_and_test,False,72307.jpg,Northern Renaissance||Albrecht Durer||religious painting
Jan van Eyck,1429,religious painting,411.0,2015.0,149159.0,wikiart,북부 르네상스,"Adam, from the left wing of the Ghent Altarpiece",train_and_test,False,60532.jpg,Northern Renaissance||Jan van Eyck||religious painting
Marcel Marien,1966,figurative,514.0,730.0,13530.0,wikiart,초현실주의,The Prostitute r...,test_only,False,12865.jpg,Surrealism||Marcel Marien||figurative
Martiros Saryan,1949,flower painting,800.0,615.0,140159.0,wikiart,표현주의,Roses,train_and_test,False,97539.jpg,Expressionism||Martiros Saryan||flower painting
Charles Jacque,1865.0,pastorale,768.0,513.0,114672.0,wikiart,사실주의,Cows,train_and_test,False,10335.jpg,Realism||Charles Jacque||pastorale
David Cox,1858.0,landscape,1140.0,870.0,546788.0,wikiart,낭만주의,Scene in a Lane ,train_and_test,False,6798.jpg,Romanticism||David Cox||landscape
Anthony van Dyck,1618,portrait,708.0,850.0,270192.0,wikiart,바로크 양식,Head of a Robber,train_and_test,False,81745.jpg,Baroque||Anthony van Dyck||portrait
Jose Maria Velasco,1911.0,landscape,1280.0,815.0,907681.0,wikiart,사실주의,Valle de México ,train_and_test,False,46251.jpg,Realism||Jose Maria Velasco||landscape
William Turner,1834,cityscape,1204.0,867.0,222742.0,wikiart,낭만주의,The Burning of the Houses of Parliament,train_and_test,False,95330.jpg,Romanticism||William Turner||cityscape
Konstantin Makovsky,,portrait,774.0,1000.0,153250.0,wikiart,낭만주의,Priest and Boyarynia,train_and_test,False,73346.jpg,Romanticism||Konstantin Makovsky||portrait
George Morland,1792.0,genre painting,800.0,574.0,65793.0,wikiart,로코코 양식,The Smugglers,train_and_test,False,82205.jpg,Rococo||George Morland||genre painting
Petrus Christus,1452,religious painting,802.0,1338.0,203503.0,wikiart,북부 르네상스,The Annunciation,train_and_test,False,9828.jpg,Northern Renaissance||Petrus Christus||religious painting
Ivan Aivazovsky,1878,marina,1000.0,753.0,117655.0,wikiart,낭만주의,Sunset at Sea,train_and_test,False,24861.jpg,Romanticism||Ivan Aivazovsky||marina
Alfred Sisley,1890,landscape,1125.0,939.0,265115.0,wikiart,인상주의,Springtime Scene Morning,train_and_test,False,50956.jpg,Impressionism||Alfred Sisley||landscape
Zinaida Serebriakova,1932,cityscape,1000.0,730.0,148825.0,wikiart,표현주의,Florence. Ponte Vecchio ,train_and_test,False,57823.jpg,Expressionism||Zinaida Serebriakova||cityscape
Arthur Rackham,,illustration,478.0,690.0,87290.0,wikiart,아르누보,"The Kensington Gardens are in London, where the King lives.",train_and_test,False,29440.jpg,Art Nouveau (Modern)||Arthur Rackham||illustration
John Henry Twachtman,1882,landscape,1280.0,1016.0,1855821.0,wikiart,인상주의,Gray Day,train_and_test,False,90986.jpg,Impressionism||John Henry Twachtman||landscape
Martiros Saryan,1918,landscape,800.0,661.0,328418.0,wikiart,표현주의,Trees,train_and_test,False,29963.jpg,Expressionism||Martiros Saryan||landscape
Mary Cassatt,1885,portrait,2036.0,2598.0,1079233.0,wikiart,인상주의,Lady at the Tea Table,train_and_test,False,79622.jpg,Impressionism||Mary Cassatt||portrait
Thomas Lawrence,1804.0,portrait,490.0,800.0,69268.0,wikiart,로코코 양식,Miss Laura Dorothea Ross (Mrs Francis Robertson) ,train_and_test,False,1347.jpg,Rococo||Thomas Lawrence||portrait
Leon Arthur Tutundjian,1950.0,still life,750.0,600.0,172513.0,wikiart,초현실주의,Pommes,test_only,False,63165.jpg,Surrealism||Leon Arthur Tutundjian||still life
Koloman Moser,c.1910,design,4716.0,3594.0,11177606.0,wikiart,아르누보,Stage design for 'The lake' of Julius Bittner,train_and_test,False,88764.jpg,Art Nouveau (Modern)||Koloman Moser||design
James Ward ,1793.0,animal painting,800.0,508.0,132085.0,wikiart,낭만주의,Pigs ,train_and_test,False,47762.jpg,Romanticism||James Ward ||animal painting
Gabriel Metsu,c.1662,genre painting,849.0,1000.0,200790.0,wikiart,바로크 양식,The Letter Writer Surprised,test_only,False,12445.jpg,Baroque||Gabriel Metsu||genre painting
Jules Perahim,1986,figurative,509.0,640.0,57103.0,wikiart,초현실주의,Peripherie singuliere,train_and_test,False,59905.jpg,Surrealism||Jules Perahim||figurative
Albert Anker,1889.0,genre painting,783.0,1024.0,242086.0,wikiart,사실주의,Die ältere Schwester,train_and_test,False,34845.jpg,Realism||Albert Anker||genre painting
Edgar Degas,1872,genre painting,1939.0,1440.0,223806.0,wikiart,인상주의,Before the Race,train_and_test,False,67936.jpg,Impressionism||Edgar Degas||genre painting
Sir Lawrence Alma-Tadema,1896,genre painting,650.0,722.0,198513.0,wikiart,낭만주의,A Family Group,train_and_test,False,18090.jpg,Romanticism||Sir Lawrence Alma-Tadema||genre painting
Camille Pissarro,1881,portrait,852.0,1024.0,194925.0,wikiart,인상주의,Portrait of Felix Pissarro,train_and_test,False,86390.jpg,Impressionism||Camille Pissarro||portrait
Karl Bryullov,c.1842,portrait,809.0,1000.0,113230.0,wikiart,낭만주의,Portrait of Princess Z. A. Volkonskaya,train_and_test,False,2912.jpg,Romanticism||Karl Bryullov||portrait
John Henry Twachtman,c.1902,landscape,1218.0,1024.0,500534.0,wikiart,인상주의,Gloucester,train_and_test,False,43765.jpg,Impressionism||John Henry Twachtman||landscape
Francisco Goya,1799,capriccio,669.0,984.0,190168.0,wikipedia,낭만주의,There it goes,train_and_test,False,88438.jpg,Romanticism||Francisco Goya||capriccio
Gustave Dore,,religious painting,1024.0,1390.0,710499.0,wikiart,낭만주의,The Triumph of Mordecai,train_and_test,False,93628.jpg,Romanticism||Gustave Dore||religious painting
Pyotr Konchalovsky,1934,portrait,385.0,450.0,35183.0,wikiart,사실주의,To the water. Katya with baskets.,train_and_test,False,24911.jpg,Realism||Pyotr Konchalovsky||portrait
Koloman Moser,1897,illustration,2808.0,4140.0,8084016.0,wikiart,아르누보,Matter of conscience. Humorous Illustration for Meggendorfers leaves.,train_and_test,False,26882.jpg,Art Nouveau (Modern)||Koloman Moser||illustration
Pierre-Auguste Renoir,1881,portrait,1128.0,864.0,278606.0,wikipedia,인상주의,Boating Couple (Aline Charigot and Renoir),train_and_test,False,84863.jpg,Impressionism||Pierre-Auguste Renoir||portrait
Antoine Blanchard,,cityscape,1065.0,750.0,642974.0,wikiart,인상주의,The Pantheon,train_and_test,False,10208.jpg,Impressionism||Antoine Blanchard||cityscape
Sir Lawrence Alma-Tadema,1884,genre painting,570.0,1129.0,82048.0,wikiart,낭만주의,The Roman Potter,train_and_test,False,49379.jpg,Romanticism||Sir Lawrence Alma-Tadema||genre painting
Aleksey Savrasov,c.1870,landscape,799.0,1000.0,181935.0,wikiart,사실주의,Evening,train_and_test,False,70859.jpg,Realism||Aleksey Savrasov||landscape
Lovis Corinth,1920.0,landscape,594.0,429.0,273592.0,wikiart,인상주의,The Walchensee in the Moonlight,train_and_test,False,49141.jpg,Impressionism||Lovis Corinth||landscape
Konstantin Makovsky,1882,landscape,1000.0,801.0,251132.0,wikiart,사실주의,Homestead,train_and_test,False,70905.jpg,Realism||Konstantin Makovsky||landscape
George Romney,1776.0,portrait,574.0,685.0,44402.0,wikiart,로코코 양식,Thomas Rackett the Elder (c.1725–1799) ,train_and_test,False,11687.jpg,Rococo||George Romney||portrait
Isaac Levitan,c.1882,landscape,869.0,1000.0,180697.0,wikiart,사실주의,Parkway,train_and_test,False,55303.jpg,Realism||Isaac Levitan||landscape
Claude Monet,1873,landscape,2000.0,1439.0,672364.0,wikiart,인상주의,Autumn on the Seine at Argenteuil,train_and_test,False,48352.jpg,Impressionism||Claude Monet||landscape
Henri Matisse,1908,genre painting,2055.0,1738.0,449551.0,wikiart,표현주의,Bathers with a Turtle ,train_and_test,False,101529.jpg,Expressionism||Henri Matisse||genre painting
T. C. Steele,1886,landscape,1024.0,768.0,346457.0,wikiart,인상주의,On the Muscatatuck,train_and_test,False,11735.jpg,Impressionism||T. C. Steele||landscape
Remedios Varo,,symbolic painting,571.0,1000.0,336627.0,wikiart,초현실주의,Woman Leaving the Psychoanalyst,train_and_test,False,73482.jpg,Surrealism||Remedios Varo||symbolic painting
Theophile Steinlen,,illustration,500.0,769.0,618228.0,wikiart,아르누보,Le chant de la pluie,train_and_test,False,84342.jpg,Art Nouveau (Modern)||Theophile Steinlen||illustration
Ivan Shishkin,1877.0,landscape,1962.0,1137.0,393176.0,wikiart,사실주의,Fir forest on the river Kama,train_and_test,False,2475.jpg,Realism||Ivan Shishkin||landscape
John Jackson,,portrait,775.0,944.0,87569.0,wikiart,로코코 양식,John Wesley (1703–1791),test_only,False,51801.jpg,Rococo||John Jackson||portrait
Ivan Aivazovsky,1866,marina,1000.0,775.0,115610.0,wikiart,낭만주의,Ships in the stormy sea,train_and_test,False,91514.jpg,Romanticism||Ivan Aivazovsky||marina
Maxime Maufra,,landscape,1235.0,1024.0,337784.0,wikiart,인상주의,The Coastline in Brittany,train_and_test,False,3167.jpg,Impressionism||Maxime Maufra||landscape
Tom Scott,1913.0,landscape,762.0,470.0,48572.0,wikiart,사실주의,Morven from Caithness ,test_only,False,66076.jpg,Realism||Tom Scott||landscape
Hubert Robert,1792.0,capriccio,828.0,1322.0,143207.0,wikiart,로코코 양식,The Washer Women,train_and_test,False,67616.jpg,Rococo||Hubert Robert||capriccio
Isaac Levitan,c.1898,landscape,791.0,1000.0,165633.0,wikiart,인상주의,Lake. Autumn.,train_and_test,False,71120.jpg,Impressionism||Isaac Levitan||landscape
Isaac Levitan,c.1895,landscape,769.0,1000.0,189165.0,wikiart,사실주의,Landscape with ferns,train_and_test,False,27522.jpg,Realism||Isaac Levitan||landscape
Isaac Levitan,1895,landscape,1000.0,775.0,128727.0,wikiart,사실주의,Springtime. The Last Snow.,train_and_test,False,101268.jpg,Realism||Isaac Levitan||landscape
Maurice Prendergast,c.1899,genre painting,1320.0,1639.0,663336.0,wikiart,인상주의,Roma Flower Stall (also known as Flower Stall or Roman Flower Stall),train_and_test,False,64376.jpg,Impressionism||Maurice Prendergast||genre painting
Guy Rose,,genre painting,925.0,774.0,825639.0,wikiart,인상주의,Marion,train_and_test,False,44655.jpg,Impressionism||Guy Rose||genre painting
Amedeo Modigliani,1918,portrait,725.0,1099.0,48310.0,wikipedia,표현주의,Woman with Blue Eyes,train_and_test,False,37792.jpg,Expressionism||Amedeo Modigliani||portrait
Melchior d'Hondecoeter,,animal painting,1280.0,987.0,196111.0,wikipedia,바로크 양식,"An Eagle, a Cockerell, Hens, a Pigeon in Flight and Other Birds",test_only,False,90970.jpg,Baroque||Melchior d'Hondecoeter||animal painting
Hans Holbein the Younger,,religious painting,1280.0,1400.0,911043.0,wikiart,북부 르네상스,Head of a Male Saint,train_and_test,False,55921.jpg,Northern Renaissance||Hans Holbein the Younger||religious painting
Marie Laurencin,1909.0,portrait,747.0,504.0,70632.0,wikiart,표현주의,Apollinaire and His Friends,test_only,False,49156.jpg,Expressionism||Marie Laurencin||portrait
Konstantin Makovsky,1875,portrait,868.0,1000.0,171573.0,wikiart,낭만주의,Portrait of the Boy,train_and_test,False,79898.jpg,Romanticism||Konstantin Makovsky||portrait
Anders Zorn,1898,portrait,1000.0,1357.0,207972.0,wikiart,사실주의,Mona,train_and_test,False,34385.jpg,Realism||Anders Zorn||portrait
