artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
Gustave Moreau,c.1870,mythological painting,1873.0,1453.0,210810.0,wikipedia,Symbolism,Perseus and Andromeda,train_and_test,True,76265.jpg
Mikalojus Ciurlionis,1905,landscape,1024.0,673.0,173801.0,wikiart,Symbolism,Bridges,train_and_test,True,102160.jpg
Mikhail Vrubel,1887,genre painting,393.0,530.0,47541.0,wikiart,Symbolism,Eastern dance,train_and_test,True,84452.jpg
Mikhail Nesterov,1887,history painting,500.0,359.0,28549.0,wikiart,Symbolism,Tsar Alexei Mikhailovich ,train_and_test,True,56934.jpg
les trois sorcières agenouillées,,illustration,512.0,768.0,104392.0,wikiart,Symbolism,Projet d'illustration pour Macbeth,train_and_test,False,79956.jpg
Eugene Carriere,1886.0,portrait,482.0,583.0,93743.0,wikiart,Symbolism,Roger Marx ,train_and_test,False,28641.jpg
Mikhail Nesterov,1896,religious painting,580.0,594.0,146229.0,wikiart,Symbolism,Saint Sergius' labours (central part of the triptych),train_and_test,True,18326.jpg
Arnold Böcklin,c.1890,genre painting,1754.0,2498.0,1721570.0,wikiart,Symbolism,Honeymoon,train_and_test,True,89689.jpg
Mikalojus Ciurlionis,1906,landscape,1024.0,866.0,230545.0,wikiart,Symbolism,Sparks (III),train_and_test,True,46069.jpg
Felicien Rops,1882,religious painting,1734.0,2609.0,1206756.0,wikiart,Symbolism,The Satanic. Removal,train_and_test,True,89572.jpg
Mstislav Dobuzhinsky,1911,cityscape,600.0,462.0,104965.0,wikiart,Symbolism,Naples,train_and_test,True,88712.jpg
Mstislav Dobuzhinsky,1940,landscape,2748.0,3636.0,1200594.0,wikiart,Symbolism,Farm in New England,train_and_test,True,98002.jpg
Kuzma Petrov-Vodkin,1913,genre painting,1000.0,777.0,97459.0,wikiart,Symbolism,Mother ,train_and_test,True,83936.jpg
Nikolaos Gyzis,1895,genre painting,800.0,625.0,450677.0,wikiart,Symbolism,Repentance,train_and_test,True,60954.jpg
Mstislav Dobuzhinsky,1913,design,2739.0,2008.0,909591.0,wikiart,Symbolism,"Illustration for Dostoevsky's ""The Possessed""",train_and_test,True,31847.jpg
Nicholas Roerich,1928,mythological painting,900.0,547.0,101207.0,wikiart,Symbolism,The destruction of Atlantis,train_and_test,False,10298.jpg
Konstantin Bogaevsky,1922,landscape,1000.0,591.0,180395.0,wikiart,Symbolism,Stars,train_and_test,True,95849.jpg
Jacek Malczewski,,symbolic painting,425.0,573.0,216870.0,wikiart,Symbolism,Artist and Muse,train_and_test,True,44258.jpg
Nicholas Roerich,1933,landscape,1800.0,1249.0,1404894.0,wikiart,Symbolism,Himalayas. Moon mountains.,train_and_test,False,91327.jpg
Pierre Puvis de Chavannes,1869,religious painting,1416.0,1880.0,964708.0,wikiart,Symbolism,Mary Magdalene in the Desert,train_only,True,11878.jpg
Jacek Malczewski,1894,symbolic painting,1413.0,830.0,643058.0,wikiart,Symbolism,Melancholia,train_and_test,True,14199.jpg
Alphonse Mucha,1926,religious painting,1983.0,1689.0,464246.0,wikiart,Symbolism,Holy Mount Athos,train_and_test,False,93092.jpg
Konstantin Yuon,1910,religious painting,471.0,374.0,43485.0,wikiart,Symbolism,So be light,train_and_test,True,41131.jpg
Mikalojus Ciurlionis,1904,symbolic painting,664.0,1024.0,269099.0,wikiart,Symbolism,Consert,train_and_test,True,10763.jpg
Konstantin Bogaevsky,1922,landscape,1000.0,448.0,120278.0,wikiart,Symbolism,Ancient land,train_and_test,True,46576.jpg
Lajos Gulacsy ,1912,genre painting,689.0,849.0,158978.0,wikiart,Symbolism,Transcience,train_and_test,False,90052.jpg
George Washington Lambert,,portrait,780.0,1024.0,271618.0,wikiart,Symbolism,Sir Walter Baldwin Spencer,train_and_test,False,27584.jpg
Nicholas Roerich,1941,landscape,800.0,738.0,72682.0,wikiart,Symbolism,Himalayas,train_and_test,True,17178.jpg
Konstantin Somov,,genre painting,865.0,1000.0,153574.0,wikiart,Symbolism,The Date,train_and_test,True,70312.jpg
Albert Bloch,1913,symbolic painting,887.0,916.0,318133.0,wikiart,Symbolism,Summer Night,train_only,True,29706.jpg
Pablo Picasso,1902,genre painting,1793.0,1575.0,426762.0,wikiart,Symbolism,Two women sitting at a bar,train_and_test,True,93931.jpg
Frantisek Kupka,1906,cityscape,1705.0,1120.0,1090487.0,wikiart,Symbolism,Babylon,train_and_test,True,23883.jpg
Konstantin Vasilyev,,self-portrait,3416.0,4205.0,3377281.0,wikiart,Symbolism,Self-Portrait,test_only,False,19436.jpg
Konstantin Somov,1899,sketch and study,769.0,1000.0,124470.0,wikiart,Symbolism,Models 2,train_and_test,True,53820.jpg
Mikalojus Ciurlionis,1907,landscape,676.0,581.0,48660.0,wikiart,Symbolism,Winter Motif,train_and_test,True,86502.jpg
George Frederick Watts,,sketch and study,440.0,900.0,123783.0,wikiart,Symbolism,Study for Hyperion,train_and_test,True,98228.jpg
Nicholas Roerich,1931,landscape,1800.0,1617.0,1534938.0,wikiart,Symbolism,Gundla,train_and_test,True,85990.jpg
William Blake,,illustration,800.0,669.0,131624.0,wikiart,Symbolism,Illustration to Book of Job,train_and_test,True,87856.jpg
Gustave Moreau,,sketch and study,1960.0,2784.0,872892.0,wikiart,Symbolism,Salomé,train_and_test,False,63885.jpg
Mikalojus Ciurlionis,1904,symbolic painting,769.0,1024.0,132556.0,wikiart,Symbolism,Deluge (VIII),train_and_test,True,54552.jpg
Kimon Loghi,,landscape,787.0,522.0,219385.0,wikiart,Symbolism,Winter,train_and_test,False,47900.jpg
Felicien Rops,1878,sketch and study,390.0,600.0,53271.0,wikiart,Symbolism,Study for The Temptation of St. Anthony,train_and_test,True,2695.jpg
Konstantin Somov,1898,self-portrait,703.0,1000.0,110518.0,wikipedia,Symbolism,Self-Portrait,train_and_test,True,66621.jpg
Arnold Böcklin,1866,genre painting,566.0,800.0,72641.0,wikiart,Symbolism,Lament of the shepherd,train_and_test,True,6104.jpg
Maurice Denis,1908,mythological painting,390.0,575.0,100244.0,wikiart,Symbolism,Panel 4. The Vengeance of Venus,train_only,True,32552.jpg
Viktor Vasnetsov,,religious painting,2330.0,1619.0,1172721.0,wikiart,Symbolism,Temptation,train_and_test,True,95528.jpg
Pablo Picasso,1903,genre painting,1778.0,2731.0,694579.0,wikiart,Symbolism,The Tragedy,train_and_test,True,63836.jpg
Edward Burne-Jones,,mythological painting,1395.0,2510.0,1143806.0,wikiart,Symbolism,The Three Graces,train_and_test,True,48601.jpg
Konstantin Somov,1925,portrait,575.0,696.0,38643.0,wikiart,Symbolism,Portrait of the composer Sergei Rachmaninov,train_and_test,False,18294.jpg
Odilon Redon,c.1909,mythological painting,1266.0,1024.0,246186.0,wikiart,Symbolism,Apollo's Chariot,train_and_test,True,38244.jpg
Nicholas Roerich,1925,religious painting,1800.0,1128.0,1069369.0,wikiart,Symbolism,Dorje the Daring One,train_and_test,True,50964.jpg
Odilon Redon,1894,symbolic painting,1210.0,1785.0,147375.0,wikiart,Symbolism,Cup of cognition (The Children's Cup),train_and_test,True,13620.jpg
Georges Lacombe ,1896.0,marina,1024.0,768.0,946782.0,wikiart,Symbolism,The Violet Wave,train_and_test,False,75737.jpg
Gustav Klimt,1897,portrait,1000.0,1844.0,298574.0,wikiart,Symbolism,Portrait of a Lady,train_and_test,True,29336.jpg
Odilon Redon,c.1910,religious painting,635.0,800.0,133296.0,wikiart,Symbolism,Saint Sebastian,train_and_test,True,101943.jpg
Felicien Rops,,allegorical painting,482.0,612.0,70795.0,wikiart,Symbolism,Order Reigns in Warsaw,train_and_test,True,54614.jpg
Albert Pinkham Ryder,1879.0,mythological painting,1105.0,1400.0,253937.0,wikipedia,Symbolism,Dancing Dryads,test_only,False,16842.jpg
Luc-Olivier Merson,1881.0,illustration,484.0,724.0,262698.0,wikiart,Symbolism,The Hunchback of Notre-Dame,train_and_test,True,46710.jpg
Nicholas Roerich,,landscape,1128.0,724.0,53415.0,wikiart,Symbolism,Study of mountains,train_and_test,True,92715.jpg
Kuzma Petrov-Vodkin,1928,portrait,762.0,1000.0,196899.0,wikiart,Symbolism,The girl at the window ,train_and_test,True,88493.jpg
Serge Sudeikin,1905,genre painting,776.0,956.0,89572.0,wikiart,Symbolism,Night festival,train_and_test,True,37696.jpg
Frantisek Kupka,c.1907,genre painting,800.0,628.0,183756.0,wikiart,Symbolism,Water. The Bather.,train_and_test,True,96137.jpg
Odilon Redon,c.1890,religious painting,1635.0,1881.0,294899.0,wikiart,Symbolism,Angel Executions,train_and_test,True,50928.jpg
Odilon Redon,,mythological painting,1211.0,1024.0,303380.0,wikiart,Symbolism,Apollo's Chariot,train_and_test,True,1461.jpg
Odilon Redon,c.1905,symbolic painting,504.0,942.0,161117.0,wikiart,Symbolism,Two Women under a Red Tree,train_and_test,False,58779.jpg
Mikhail Nesterov,1899,religious painting,904.0,1047.0,606632.0,wikiart,Symbolism,Tsarevich Dimitry,train_and_test,True,57515.jpg
Nikolaos Gyzis,1898,allegorical painting,725.0,978.0,845402.0,wikiart,Symbolism,The Glory of Psara,train_and_test,False,3973.jpg
James Tissot,c.1902,religious painting,618.0,402.0,225313.0,wikiart,Symbolism,Noah's Sacrifice,train_and_test,True,14424.jpg
Eliseu Visconti,,genre painting,710.0,535.0,305810.0,wikiart,Symbolism,The Charte,train_and_test,False,80730.jpg
Konstantin Somov,1902,genre painting,1000.0,702.0,136755.0,wikiart,Symbolism,Evening,train_and_test,True,44784.jpg
Luc-Olivier Merson,,illustration,512.0,768.0,104525.0,wikiart,Symbolism,Projet de frontispice pour Macbeth orné de trois têtes couronnées,train_and_test,True,87662.jpg
Konstantin Vasilyev,,genre painting,4355.0,6864.0,3394815.0,wikiart,Symbolism,Expectation,test_only,False,24465.jpg
Martiros Saryan,1923,design,1000.0,683.0,203140.0,wikiart,Symbolism,The curtain of the State Drama Theater of Armenia,train_and_test,True,15098.jpg
Odilon Redon,,religious painting,1241.0,1024.0,204363.0,wikiart,Symbolism,The Flight into Egypt,train_and_test,True,55795.jpg
Fernand Khnopff,1885,illustration,331.0,648.0,59948.0,wikiart,Symbolism,"After Joséphin Péladan, The Supreme Vice",train_and_test,False,57536.jpg
George Frederick Watts,c.1898,religious painting,327.0,750.0,115070.0,wikiart,Symbolism,Denunciation of Adam and Eve,train_and_test,True,72795.jpg
Odilon Redon,1890,symbolic painting,991.0,1461.0,197557.0,wikiart,Symbolism,Virgin of the Dawn,train_and_test,True,51144.jpg
Kimon Loghi,,allegorical painting,623.0,1045.0,127536.0,wikiart,Symbolism,Allegory of Spring,train_and_test,True,5219.jpg
Odilon Redon,,symbolic painting,1314.0,1701.0,1114453.0,wikiart,Symbolism,Silence,train_and_test,False,49482.jpg
Franz Stuck,1887,symbolic painting,1536.0,3210.0,2984090.0,wikipedia,Symbolism,Amor Imperator,train_and_test,False,55722.jpg
Odilon Redon,1909,flower painting,1919.0,1563.0,344642.0,wikipedia,Symbolism,Flowers,train_and_test,True,7168.jpg
Albert Trachsel,1930.0,landscape,570.0,401.0,137210.0,wikiart,Symbolism,Berglandschaft,train_only,True,95368.jpg
Mikalojus Ciurlionis,1905,landscape,1024.0,740.0,159896.0,wikiart,Symbolism,Serenity,train_and_test,True,53555.jpg
Nicholas Roerich,1932,religious painting,1024.0,1800.0,908903.0,wikiart,Symbolism,Madonna Oriflamma,train_and_test,False,62294.jpg
Odilon Redon,c.1909,flower painting,472.0,600.0,52397.0,wikiart,Symbolism,Flowers in a Black Vase,train_and_test,True,74550.jpg
Nicholas Roerich,1922,cloudscape,1800.0,1277.0,1110813.0,wikiart,Symbolism,White cloud,train_and_test,True,74513.jpg
Gustave Moreau,c.1870,history painting,2043.0,2703.0,904479.0,wikiart,Symbolism,Death of Sappho,train_and_test,True,94545.jpg
Kuzma Petrov-Vodkin,1926,genre painting,1000.0,734.0,221240.0,wikiart,Symbolism,In Shuvalovo ,train_and_test,True,76764.jpg
Pierre Puvis de Chavannes,,religious painting,1092.0,543.0,162451.0,wikiart,Symbolism,The Childhood of Saint Genevieve,train_only,True,45290.jpg
William Holman Hunt,,landscape,2165.0,1674.0,2076819.0,wikiart,Symbolism,Asparagus Island,train_and_test,False,63698.jpg
Mikalojus Ciurlionis,1909,cloudscape,2355.0,1955.0,1601533.0,wikiart,Symbolism,Lightning,train_and_test,False,19299.jpg
Felicien Rops,,portrait,1210.0,1537.0,1512763.0,wikiart,Symbolism,My Aunt Johanna,train_and_test,True,4142.jpg
Mstislav Dobuzhinsky,1933,cityscape,800.0,602.0,229727.0,wikiart,Symbolism,Church in Kalviai,train_and_test,True,85423.jpg
Alphonse Mucha,1938,allegorical painting,1405.0,1194.0,271547.0,wikiart,Symbolism,Age of Love,train_and_test,True,80277.jpg
Franz Stuck,1904,symbolic painting,2349.0,1657.0,634767.0,wikiart,Symbolism,Sphinx,train_and_test,True,25225.jpg
Gustave Moreau,c.1888,mythological painting,1005.0,1343.0,238456.0,wikiart,Symbolism,Oedipus the Wayfarer,train_and_test,True,47555.jpg
Gustav Klimt,1901,portrait,2024.0,3672.0,1606815.0,wikiart,Symbolism,Portrait of Rose von Rosthorn-Friedmann,train_and_test,True,99539.jpg
Mikalojus Ciurlionis,1906,landscape,1024.0,770.0,265207.0,wikiart,Symbolism,Sparks (II),train_and_test,True,51762.jpg
Felicien Rops,1868,allegorical painting,2025.0,3198.0,3870734.0,wikipedia,Symbolism,The Scraps,train_and_test,True,69734.jpg
Ferdinand Hodler,1908,landscape,2021.0,2200.0,1725313.0,wikiart,Symbolism,"Eiger, Monch and Jungfrau in Moonlight",train_and_test,True,5589.jpg
Gustave Moreau,c.1886,religious painting,683.0,1135.0,287702.0,wikiart,Symbolism,Salome Dancing,train_and_test,True,89695.jpg
Luc-Olivier Merson,,illustration,512.0,768.0,94542.0,wikiart,Symbolism,Projet d'illustration pour Macbeth-7,train_and_test,True,29504.jpg
James Tissot,1900,religious painting,525.0,839.0,180817.0,wikiart,Symbolism,"Balaam and the Ass, as in Numbers",train_and_test,False,90076.jpg
Odilon Redon,1910,animal painting,870.0,1259.0,327613.0,wikiart,Symbolism,Animals of the Sea,train_and_test,True,32354.jpg
Pierre Puvis de Chavannes,1891,genre painting,1482.0,2002.0,631440.0,wikiart,Symbolism,Summer (detail),train_only,True,31112.jpg
Albert Bloch,1939,symbolic painting,800.0,629.0,171065.0,wikiart,Symbolism,The Garden of Asses II,train_only,True,94403.jpg
Konstantin Bogaevsky,1923,landscape,1000.0,606.0,172625.0,wikiart,Symbolism,Landscape. Sun.,train_and_test,False,75445.jpg
Konstantin Vasilyev,,history painting,1176.0,2575.0,3167756.0,wikiart,Symbolism,Eupraxia,test_only,False,5459.jpg
Martiros Saryan,1910,cityscape,595.0,1099.0,336999.0,wikiart,Symbolism,A street. Noon.,train_and_test,True,47134.jpg
Ferdinand Hodler,1908,sketch and study,1800.0,3036.0,2376024.0,wikiart,Symbolism,Farewell participating female figure,train_and_test,False,59953.jpg
Vilhelm Hammershoi,1911.0,portrait,1024.0,753.0,201583.0,wikipedia,Symbolism,Double portrait of the artist and his wife seen through a mirror,test_only,False,22852.jpg
Nicholas Roerich,1918,symbolic painting,800.0,652.0,127229.0,wikiart,Symbolism,Cor Ardens,train_and_test,True,22824.jpg
Odilon Redon,c.1910,marina,1102.0,1011.0,241292.0,wikiart,Symbolism,Yellow Boat,train_and_test,True,52516.jpg
Nikolaos Gyzis,1895,religious painting,467.0,650.0,94181.0,wikiart,Symbolism,"The Archangel, Study for ""The Grounding of Faith""",train_and_test,True,99896.jpg
Pierre Puvis de Chavannes,,religious painting,666.0,1000.0,46107.0,wikiart,Symbolism,St. Genevieve Bringing Supplies to the City of Paris after the Siege ,train_only,True,48405.jpg
Kuzma Petrov-Vodkin,1924,cityscape,774.0,1000.0,132192.0,wikiart,Symbolism,Paris.Notre-Dame,train_and_test,False,85298.jpg
Mikalojus Ciurlionis,1905,symbolic painting,798.0,650.0,117730.0,wikiart,Symbolism,Composition,train_and_test,True,78753.jpg
Gustave Moreau,1886,mythological painting,1250.0,2286.0,215095.0,wikiart,Symbolism,The Victorious Sphinx,train_and_test,True,3164.jpg
Konstantin Somov,1921,genre painting,1000.0,704.0,151937.0,wikiart,Symbolism,In the Summer,train_and_test,True,69789.jpg
Eugene Carriere,1893.0,portrait,785.0,1024.0,121489.0,wikiart,Symbolism,Gabriel Séailles et sa fille ,train_and_test,False,28165.jpg
Konstantin Yuon,1910,religious painting,471.0,374.0,40825.0,wikiart,Symbolism,The Animal Kingdom,train_and_test,True,25291.jpg
Odilon Redon,1876,symbolic painting,1473.0,2003.0,994892.0,wikiart,Symbolism,Devil take a head in the air,train_and_test,True,57215.jpg
James Tissot,c.1902,religious painting,445.0,571.0,250586.0,wikiart,Symbolism,Jacob Mourns His Son Joseph,train_and_test,True,60438.jpg
Arnold Böcklin,c.1889,portrait,1463.0,2276.0,1997802.0,wikiart,Symbolism,Gottfried Keller,train_and_test,True,75257.jpg
Konstantin Bogaevsky,1908,landscape,1000.0,386.0,121684.0,wikiart,Symbolism,The desert,train_and_test,True,48175.jpg
Odilon Redon,1882,symbolic painting,701.0,935.0,220923.0,wikiart,Symbolism,The eye like a strange balloon goes to infinity,train_and_test,True,26509.jpg
Mstislav Dobuzhinsky,1902,cityscape,640.0,438.0,107352.0,wikiart,Symbolism,Petersburg. The Obvodny Canal.,train_and_test,False,83036.jpg
Charles Maurin,1893.0,symbolic painting,943.0,768.0,320620.0,wikiart,Symbolism,Maternity,train_only,True,46187.jpg
Odilon Redon,,nude painting (nu),1280.0,996.0,487888.0,wikiart,Symbolism,Nude Woman on the Rocks,train_and_test,False,24610.jpg
Kuzma Petrov-Vodkin,1915,genre painting,1000.0,785.0,100148.0,wikiart,Symbolism,Girls on the Volga ,train_and_test,True,88437.jpg
Salvador Dali,c.1958,religious painting,1017.0,1600.0,813560.0,wikiart,Symbolism,Angel,train_and_test,True,85015.jpg
Franz Stuck,,portrait,1000.0,1219.0,201482.0,wikiart,Symbolism,Female Portrait,train_and_test,True,88966.jpg
Odilon Redon,c.1898,literary painting,861.0,1176.0,206164.0,wikiart,Symbolism,Lady Macbeth,train_and_test,True,66476.jpg
Roger de La Fresnaye,,genre painting,1887.0,2624.0,426405.0,wikiart,Symbolism,The shepherdess. Spring Marie Child ,test_only,False,10621.jpg
Mikhail Nesterov,1891,religious painting,599.0,1121.0,70324.0,wikiart,Symbolism,Youth of St. Sergius,train_and_test,True,11404.jpg
Mikalojus Ciurlionis,1907,symbolic painting,848.0,1024.0,210272.0,wikiart,Symbolism,Winter (VIII),train_and_test,True,39574.jpg
Odilon Redon,c.1882,symbolic painting,992.0,821.0,169222.0,wikiart,Symbolism,The Distributer of Crowns,train_and_test,False,79523.jpg
Konstantin Somov,1897,literary painting,1000.0,584.0,121571.0,wikiart,Symbolism,Ludmila in the Chernomors garden. Based on the story of Alexander Pushkin's poem 'Ruslan and Ludmila',train_and_test,False,39514.jpg
Felicien Rops,,nude painting (nu),336.0,526.0,38083.0,wikiart,Symbolism,The Trifles of the Door,train_and_test,True,42771.jpg
Nicholas Roerich,1936,landscape,1800.0,1193.0,1446450.0,wikiart,Symbolism,Tibetian fortress,train_and_test,True,74552.jpg
Nicholas Roerich,1921,design,1109.0,1800.0,1415904.0,wikiart,Symbolism,Snow Maiden and Lel,train_and_test,False,39654.jpg
Nicholas Roerich,1924,landscape,1800.0,1359.0,1410837.0,wikiart,Symbolism,Fire Blossom,train_and_test,True,40359.jpg
Jacek Malczewski,,landscape,900.0,723.0,197348.0,wikiart,Symbolism,Winter Landscape,train_and_test,True,9839.jpg
Konstantin Somov,1918,illustration,732.0,1000.0,280150.0,wikiart,Symbolism,Book of the Marquise. Illustration 6,train_and_test,False,29079.jpg
Jozsef Rippl-Ronai,1892.0,portrait,863.0,1058.0,57366.0,wikiart,Symbolism,Portrait of Margit Piátsek,train_and_test,True,54961.jpg
Odilon Redon,,symbolic painting,952.0,1280.0,249996.0,wikiart,Symbolism,The Dream,train_and_test,True,45634.jpg
Arnold Böcklin,1896,allegorical painting,1256.0,1666.0,216386.0,wikiart,Symbolism,War,train_and_test,True,102988.jpg
Odilon Redon,c.1910,mythological painting,1280.0,976.0,400708.0,wikiart,Symbolism,The Birth of Venus,train_and_test,True,2907.jpg
Gabriel von Max,,genre painting,800.0,596.0,59811.0,wikipedia,Symbolism,The Anatomist 1869,train_and_test,True,56557.jpg
